,Date,variable,value
19275, 27 April 2021 16:10,Category,Currency
19276, 27 April 2021 16:10,Category,Currency
19277, 26 April 2021 23:19,Category,Currency
19278, 22 April 2021 08:50,Category,Currency
19279, 15 April 2021 23:34,Category,Currency
19280, 26 March 2021 20:05,Category,Currency
19281, 26 March 2021 20:04,Category,Currency
19282, 26 March 2021 16:31,Category,Currency
19283, 26 February 2021 20:46,Category,Currency
19284, 20 February 2021 11:58,Category,Currency
19285, 7 February 2021 00:14,Category,Currency
19286, 5 February 2021 09:46,Category,Currency
19287, 4 February 2021 17:31,Category,Currency
19288, 4 February 2021 17:30,Category,Currency
19289, 30 January 2021 18:22,Category,Currency
19290, 28 January 2021 15:14,Category,Currency
19291, 26 January 2021 00:58,Category,Currency
19292, 23 January 2021 14:21,Category,Currency
19293, 18 January 2021 19:59,Category,Currency
19294, 18 January 2021 09:41,Category,Currency
19295, 18 January 2021 07:51,Category,Currency
19296, 18 January 2021 00:02,Category,Currency
19297, 17 January 2021 22:00,Category,Currency
19298, 17 January 2021 21:56,Category,Currency
19299, 17 January 2021 21:51,Category,Currency
19300, 17 January 2021 21:49,Category,Currency
19301, 17 January 2021 15:33,Category,Currency
19302, 17 January 2021 12:54,Category,Currency
19303, 17 January 2021 12:49,Category,Currency
19304, 17 January 2021 12:28,Category,Currency
19305, 11 January 2021 13:49,Category,Currency
19306, 8 January 2021 16:50,Category,Currency
19307, 29 December 2020 01:51,Category,Currency
19308, 26 December 2020 14:48,Category,Currency
19309, 26 December 2020 08:58,Category,Currency
19310, 26 December 2020 08:57,Category,Currency
19311, 26 December 2020 08:53,Category,Currency
19312, 20 December 2020 18:14,Category,Currency
19313, 8 December 2020 06:49,Category,Currency
19314, 8 December 2020 04:23,Category,Currency
19315, 4 December 2020 15:50,Category,Currency
19316, 4 December 2020 15:50,Category,Currency
19317, 29 November 2020 11:56,Category,Currency
19318, 29 November 2020 11:55,Category,Currency
19319, 27 November 2020 22:53,Category,Currency
19320, 21 November 2020 13:19,Category,Currency
19321, 21 November 2020 13:18,Category,Currency
19322, 15 November 2020 14:23,Category,Currency
19323, 14 November 2020 18:00,Category,Currency
19324, 14 November 2020 17:58,Category,Currency
19325, 11 November 2020 15:13,Category,Currency
19326, 11 November 2020 15:12,Category,Currency
19327, 11 November 2020 02:50,Category,Currency
19328, 10 November 2020 04:29,Category,Currency
19329, 7 November 2020 22:08,Category,Currency
19330, 7 November 2020 10:19,Category,Currency
19331, 7 November 2020 10:17,Category,Currency
19332, 5 November 2020 20:05,Category,Currency
19333, 2 November 2020 18:00,Category,Currency
19334, 2 November 2020 17:17,Category,Currency
19335, 2 November 2020 17:16,Category,Currency
19336, 29 October 2020 22:17,Category,Currency
19337, 29 October 2020 21:03,Category,Currency
19338, 17 October 2020 16:38,Category,Currency
19339, 17 October 2020 02:10,Category,Currency
19340, 12 October 2020 18:10,Category,Currency
19341, 12 October 2020 18:09,Category,Currency
19342, 12 October 2020 13:02,Category,Currency
19343, 8 October 2020 12:57,Category,Currency
19344, 8 October 2020 12:57,Category,Currency
19345, 4 October 2020 03:23,Category,Currency
19346, 3 October 2020 16:44,Category,Currency
19347, 3 October 2020 14:47,Category,Currency
19348, 2 October 2020 08:49,Category,Currency
19349, 2 October 2020 08:43,Category,Currency
19350, 2 October 2020 08:41,Category,Currency
19351, 2 October 2020 08:40,Category,Currency
19352, 2 October 2020 05:09,Category,Currency
19353, 27 September 2020 21:23,Category,Currency
19354, 24 September 2020 12:52,Category,Currency
19355, 20 September 2020 04:04,Category,Currency
19356, 15 September 2020 22:41,Category,Currency
19357, 15 September 2020 20:19,Category,Currency
19358, 7 September 2020 11:36,Category,Currency
19359, 7 September 2020 09:26,Category,Currency
19360, 2 September 2020 18:46,Category,Currency
19361, 1 September 2020 15:21,Category,Currency
19362, 31 August 2020 09:01,Category,Currency
19363, 30 August 2020 00:39,Category,Currency
19364, 30 August 2020 00:36,Category,Currency
19365, 25 August 2020 11:11,Category,Currency
19366, 25 August 2020 11:08,Category,Currency
19367, 23 August 2020 22:39,Category,Currency
19368, 12 August 2020 13:01,Category,Currency
19369, 2 August 2020 12:03,Category,Currency
19370, 1 August 2020 10:52,Category,Currency
19371, 28 July 2020 17:32,Category,Currency
19372, 28 July 2020 17:31,Category,Currency
19373, 28 July 2020 17:30,Category,Currency
19374, 28 July 2020 13:31,Category,Currency
19375, 24 July 2020 10:38,Category,Currency
19376, 24 July 2020 10:38,Category,Currency
19377, 20 July 2020 21:24,Category,Currency
19378, 20 July 2020 19:02,Category,Currency
19379, 19 July 2020 14:52,Category,Currency
19380, 19 July 2020 13:42,Category,Currency
19381, 18 July 2020 20:34,Category,Currency
19382, 18 July 2020 16:47,Category,Currency
19383, 18 July 2020 16:30,Category,Currency
19384, 17 July 2020 01:53,Category,Currency
19385, 16 July 2020 20:16,Category,Currency
19386, 13 July 2020 12:26,Category,Currency
19387, 13 July 2020 10:38,Category,Currency
19388, 12 July 2020 21:06,Category,Currency
19389, 12 July 2020 20:11,Category,Currency
19390, 12 July 2020 18:42,Category,Currency
19391, 11 July 2020 10:40,Category,Currency
19392, 19 June 2020 00:16,Category,Currency
19393, 11 June 2020 13:54,Category,Currency
19394, 11 June 2020 05:39,Category,Currency
19395, 10 June 2020 14:09,Category,Currency
19396, 8 June 2020 11:39,Category,Currency
19397, 8 June 2020 06:34,Category,Currency
19398, 7 June 2020 02:59,Category,Currency
19399, 7 June 2020 02:58,Category,Currency
19400, 6 June 2020 08:58,Category,Currency
19401, 6 June 2020 08:58,Category,Currency
19402, 6 June 2020 08:26,Category,Currency
19403, 2 June 2020 01:29,Category,Currency
19404, 2 June 2020 01:28,Category,Currency
19405, 2 June 2020 01:28,Category,Currency
19406, 2 June 2020 01:27,Category,Currency
19407, 2 June 2020 01:26,Category,Currency
19408, 2 June 2020 01:26,Category,Currency
19409, 2 June 2020 01:24,Category,Currency
19410, 2 June 2020 01:24,Category,Currency
19411, 2 June 2020 01:23,Category,Currency
19412, 2 June 2020 01:23,Category,Currency
19413, 2 June 2020 01:22,Category,Currency
19414, 2 June 2020 01:22,Category,Currency
19415, 29 May 2020 03:35,Category,Currency
19416, 28 May 2020 14:29,Category,Currency
19417, 14 May 2020 00:50,Category,Currency
19418, 10 May 2020 09:45,Category,Currency
19419, 8 May 2020 07:08,Category,Currency
19420, 7 May 2020 04:34,Category,Currency
19421, 7 May 2020 04:33,Category,Currency
19422, 7 May 2020 04:27,Category,Currency
19423, 6 May 2020 19:53,Category,Currency
19424, 27 April 2020 02:23,Category,Currency
19425, 27 April 2020 02:22,Category,Currency
19426, 13 April 2020 15:07,Category,Currency
19427, 13 April 2020 15:07,Category,Currency
19428, 22 March 2020 17:06,Category,Currency
19429, 18 March 2020 22:44,Category,Currency
19430, 7 March 2020 22:38,Category,Currency
19431, 5 March 2020 20:56,Category,Currency
19432, 4 March 2020 13:58,Category,Currency
19433, 3 March 2020 23:11,Category,Currency
19434, 3 March 2020 23:10,Category,Currency
19435, 3 March 2020 23:10,Category,Currency
19436, 2 March 2020 19:19,Category,Currency
19437, 25 February 2020 23:34,Category,Currency
19438, 21 February 2020 00:02,Category,Currency
19439, 21 February 2020 00:00,Category,Currency
19440, 20 February 2020 23:45,Category,Currency
19441, 20 February 2020 23:20,Category,Currency
19442, 20 February 2020 22:54,Category,Currency
19443, 20 February 2020 20:06,Category,Currency
19444, 20 February 2020 20:01,Category,Currency
19445, 20 February 2020 19:24,Category,Currency
19446, 19 February 2020 23:22,Category,Currency
19447, 18 February 2020 18:47,Category,Currency
19448, 18 February 2020 18:46,Category,Currency
19449, 16 February 2020 17:24,Category,Currency
19450, 7 February 2020 16:31,Category,Currency
19451, 6 February 2020 23:57,Category,Currency
19452, 4 February 2020 05:14,Category,Currency
19453, 4 February 2020 05:07,Category,Currency
19454, 4 February 2020 05:06,Category,Currency
19455, 1 February 2020 12:36,Category,Currency
19456, 1 February 2020 11:36,Category,Currency
19457, 1 February 2020 11:30,Category,Currency
19458, 1 February 2020 11:10,Category,Currency
19459, 1 February 2020 10:51,Category,Currency
19460, 30 January 2020 14:41,Category,Currency
19461, 30 January 2020 14:23,Category,Currency
19462, 23 January 2020 22:00,Category,Currency
19463, 23 January 2020 20:25,Category,Currency
19464, 23 January 2020 20:23,Category,Currency
19465, 17 January 2020 19:03,Category,Currency
19466, 17 January 2020 16:59,Category,Currency
19467, 17 January 2020 14:57,Category,Currency
19468, 15 January 2020 14:20,Category,Currency
19469, 15 January 2020 01:24,Category,Currency
19470, 14 January 2020 22:20,Category,Currency
19471, 13 January 2020 00:36,Category,Currency
19472, 13 January 2020 00:35,Category,Currency
19473, 12 January 2020 21:11,Category,Currency
19474, 6 January 2020 07:24,Category,Currency
19475, 3 January 2020 14:17,Category,Currency
19476, 3 January 2020 14:15,Category,Currency
19477, 3 January 2020 14:13,Category,Currency
19478, 3 January 2020 14:12,Category,Currency
19479, 3 January 2020 14:10,Category,Currency
19480, 2 January 2020 11:56,Category,Currency
19481, 2 January 2020 10:12,Category,Currency
19482, 2 January 2020 07:40,Category,Currency
19483, 22 December 2019 15:21,Category,Currency
19484, 22 December 2019 15:21,Category,Currency
19485, 21 December 2019 20:58,Category,Currency
19486, 19 December 2019 08:39,Category,Currency
19487, 19 December 2019 08:37,Category,Currency
19488, 17 December 2019 11:15,Category,Currency
19489, 17 December 2019 11:02,Category,Currency
19490, 17 December 2019 07:35,Category,Currency
19491, 17 December 2019 01:26,Category,Currency
19492, 17 December 2019 01:16,Category,Currency
19493, 15 December 2019 20:17,Category,Currency
19494, 15 December 2019 16:13,Category,Currency
19495, 14 December 2019 16:02,Category,Currency
19496, 13 December 2019 01:25,Category,Currency
19497, 12 December 2019 16:28,Category,Currency
19498, 11 December 2019 16:56,Category,Currency
19499, 11 December 2019 15:18,Category,Currency
19500, 11 December 2019 14:47,Category,Currency
19501, 11 December 2019 12:28,Category,Currency
19502, 11 December 2019 11:29,Category,Currency
19503, 11 December 2019 11:28,Category,Currency
19504, 11 December 2019 11:25,Category,Currency
19505, 3 December 2019 03:06,Category,Currency
19506, 2 December 2019 22:00,Category,Currency
19507, 27 November 2019 22:09,Category,Currency
19508, 27 November 2019 18:45,Category,Currency
19509, 27 November 2019 18:42,Category,Currency
19510, 27 November 2019 18:38,Category,Currency
19511, 24 November 2019 20:58,Category,Currency
19512, 22 November 2019 19:50,Category,Currency
19513, 15 November 2019 03:38,Category,Currency
19514, 12 November 2019 19:03,Category,Currency
19515, 12 November 2019 15:29,Category,Currency
19516, 12 November 2019 15:26,Category,Currency
19517, 12 November 2019 15:24,Category,Currency
19518, 7 November 2019 15:43,Category,Currency
19519, 7 November 2019 14:51,Category,Currency
19520, 6 November 2019 17:33,Category,Currency
19521, 6 November 2019 17:33,Category,Currency
19522, 5 November 2019 16:37,Category,Currency
19523, 5 November 2019 16:32,Category,Currency
19524, 5 November 2019 15:41,Category,Currency
19525, 4 November 2019 19:21,Category,Currency
19526, 4 November 2019 19:13,Category,Currency
19527, 4 November 2019 16:58,Category,Currency
19528, 1 November 2019 21:26,Category,Currency
19529, 1 November 2019 21:25,Category,Currency
19530, 25 October 2019 02:41,Category,Currency
19531, 25 October 2019 01:21,Category,Currency
19532, 24 October 2019 21:44,Category,Currency
19533, 24 October 2019 06:57,Category,Currency
19534, 16 October 2019 15:42,Category,Currency
19535, 16 October 2019 14:01,Category,Currency
19536, 30 September 2019 22:39,Category,Currency
19537, 30 September 2019 22:37,Category,Currency
19538, 30 September 2019 22:36,Category,Currency
19539, 30 September 2019 22:35,Category,Currency
19540, 30 September 2019 22:35,Category,Currency
19541, 30 September 2019 22:34,Category,Currency
19542, 30 September 2019 22:33,Category,Currency
19543, 30 September 2019 22:32,Category,Currency
19544, 30 September 2019 22:32,Category,Currency
19545, 30 September 2019 22:31,Category,Currency
19546, 30 September 2019 22:30,Category,Currency
19547, 30 September 2019 13:58,Category,Currency
19548, 30 September 2019 13:53,Category,Currency
19549, 30 September 2019 13:51,Category,Currency
19550, 30 September 2019 13:50,Category,Currency
19551, 30 September 2019 13:49,Category,Currency
19552, 24 September 2019 16:21,Category,Currency
19553, 22 September 2019 18:09,Category,Currency
19554, 22 September 2019 12:31,Category,Currency
19555, 13 September 2019 14:39,Category,Currency
19556, 13 September 2019 14:37,Category,Currency
19557, 13 September 2019 13:35,Category,Currency
19558, 11 September 2019 04:50,Category,Currency
19559, 31 August 2019 06:01,Category,Currency
19560, 31 August 2019 05:15,Category,Currency
19561, 27 August 2019 09:24,Category,Currency
19562, 25 August 2019 03:30,Category,Currency
19563, 22 August 2019 16:56,Category,Currency
19564, 21 August 2019 03:04,Category,Currency
19565, 18 August 2019 00:39,Category,Currency
19566, 17 August 2019 23:23,Category,Currency
19567, 17 August 2019 16:28,Category,Currency
19568, 17 August 2019 16:17,Category,Currency
19569, 16 August 2019 17:16,Category,Currency
19570, 16 August 2019 17:12,Category,Currency
19571, 16 August 2019 08:14,Category,Currency
19572, 16 August 2019 04:14,Category,Currency
19573, 14 August 2019 09:54,Category,Currency
19574, 14 August 2019 09:35,Category,Currency
19575, 12 August 2019 17:01,Category,Currency
19576, 12 August 2019 16:34,Category,Currency
19577, 12 August 2019 16:32,Category,Currency
19578, 10 August 2019 11:50,Category,Currency
19579, 7 August 2019 00:21,Category,Currency
19580, 6 August 2019 18:43,Category,Currency
19581, 4 August 2019 08:39,Category,Currency
19582, 4 August 2019 05:10,Category,Currency
19583, 4 August 2019 05:10,Category,Currency
19584, 30 July 2019 14:45,Category,Currency
19585, 30 July 2019 08:21,Category,Currency
19586, 30 July 2019 08:20,Category,Currency
19587, 28 July 2019 21:44,Category,Currency
19588, 26 July 2019 17:50,Category,Currency
19589, 25 July 2019 18:02,Category,Currency
19590, 25 July 2019 17:39,Category,Currency
19591, 25 July 2019 16:47,Category,Currency
19592, 25 July 2019 13:55,Category,Currency
19593, 25 July 2019 09:25,Category,Currency
19594, 25 July 2019 09:24,Category,Currency
19595, 25 July 2019 09:23,Category,Currency
19596, 24 July 2019 23:10,Category,Currency
19597, 24 July 2019 22:15,Category,Currency
19598, 22 July 2019 22:59,Category,Currency
19599, 19 July 2019 11:56,Category,Currency
19600, 19 July 2019 11:54,Category,Currency
19601, 16 July 2019 17:24,Category,Currency
19602, 16 July 2019 16:07,Category,Currency
19603, 9 July 2019 07:00,Category,Currency
19604, 4 July 2019 12:02,Category,Currency
19605, 4 July 2019 11:34,Category,Currency
19606, 2 July 2019 13:04,Category,Currency
19607, 2 July 2019 13:03,Category,Currency
19608, 2 July 2019 13:02,Category,Currency
19609, 26 June 2019 21:45,Category,Currency
19610, 25 June 2019 16:33,Category,Currency
19611, 19 June 2019 00:48,Category,Currency
19612, 16 June 2019 20:21,Category,Currency
19613, 10 June 2019 00:16,Category,Currency
19614, 7 June 2019 12:34,Category,Currency
19615, 7 June 2019 05:47,Category,Currency
19616, 2 June 2019 23:00,Category,Currency
19617, 30 May 2019 10:28,Category,Currency
