,name,link,scrape_time,prices,price,relative_price
11176,Cofresh Khatta Meetha 325G,https://www.tesco.com/groceries/en-GB/products/301596260,1687616059.72272,"['£1.00', '£0.31/100g']",1.0,£0.31/100g
11177,Kind Salted Caramel Dark Chocolate Bar 40G,https://www.tesco.com/groceries/en-GB/products/307140341,1687616059.8016388,"['£1.30', '£3.25/100g']",1.3,£3.25/100g
11178,Schwartz Loaded Fries Southern Fried 20G,https://www.tesco.com/groceries/en-GB/products/305522866,1687616059.89578,"['£0.95', '£4.75/100g']",0.95,£4.75/100g
11179,Tesco Green Thai Curry Cooking Sauce 340G,https://www.tesco.com/groceries/en-GB/products/307154941,1687616059.9921632,"['£1.20', '£0.35/100g']",1.2,£0.35/100g
11180,Tesco Fruit & Nut Mix With Apricots 300G,https://www.tesco.com/groceries/en-GB/products/271074635,1687616060.065732,"['£3.60', '£12.00/kg']",3.6,£12.00/kg
11181,Purevia Caster Sugar Alternative 370G,https://www.tesco.com/groceries/en-GB/products/308831052,1687616060.132869,"['£4.75', '£12.84/kg']",4.75,£12.84/kg
11182,Royal Rassogulla Dessert 500G,https://www.tesco.com/groceries/en-GB/products/267753166,1687616060.200257,"['£4.00', '£0.80/100g']",4.0,£0.80/100g
11183,Tesco Quesadilla Meal Kit 475G,https://www.tesco.com/groceries/en-GB/products/292743797,1687616060.320641,"['£2.60', '£5.47/kg']",2.6,£5.47/kg
11184,Cruga Chilli Biltong Beef Gluten Free 60G,https://www.tesco.com/groceries/en-GB/products/313008231,1687616060.388756,"['£3.00', '£50.00/kg']",3.0,£50.00/kg
11185,Snaffling Pig Chorizo Bites 50G,https://www.tesco.com/groceries/en-GB/products/308482199,1687616060.4553962,"['£2.00', '£4.00/100g']",2.0,£4.00/100g
11186,Tahira Chicken Sausage With Tikka 500G,https://www.tesco.com/groceries/en-GB/products/302471249,1687616060.536587,"['£2.75', '£0.01/kg']",2.75,£0.01/kg
11187,Marigold Instant Gravy Granules 170G,https://www.tesco.com/groceries/en-GB/products/305054399,1687616060.605956,"['£2.10', '£1.24/100g']",2.1,£1.24/100g
11188,Matthews Flour Organic Super Fine Self Raising Flour 1.5Kg,https://www.tesco.com/groceries/en-GB/products/309450190,1687616060.6747892,"['£2.20', '£1.47/kg']",2.2,£1.47/kg
11189,Kp Nut-Tastic Roasted & Pinch Of Salt Nut Mix4x30g,https://www.tesco.com/groceries/en-GB/products/310679483,1687616060.743424,"['£3.25', '£2.71/100g']",3.25,£2.71/100g
11190,Blue Dragon Plant-Based Beetroot Noodles 125G,https://www.tesco.com/groceries/en-GB/products/309176324,1687616060.810218,"['£1.75', '£14.00/kg']",1.75,£14.00/kg
11191,Tesco Flower Modelling Paste 250G,https://www.tesco.com/groceries/en-GB/products/284952392,1687616060.885779,"['£2.50', '£1.00/100g']",2.5,£1.00/100g
11192,Riso. Scotti Cremoso Risotto Formaggio 210G,https://www.tesco.com/groceries/en-GB/products/312361279,1687616060.953778,"['£2.35', '£11.19/kg']",2.35,£11.19/kg
11193,Salaam Basmati Rice 5Kg,https://www.tesco.com/groceries/en-GB/products/266598898,1687616061.0272481,"['£10.75', '£2.15/kg']",10.75,£2.15/kg
11194,Kallo Organic Stock Paste Chicken & Rosemary 100G,https://www.tesco.com/groceries/en-GB/products/310123692,1687616061.116083,"['£2.50', '£2.50/100g']",2.5,£2.50/100g
11195,Sosu Japanese Teriyaki Cooking Sauce 340Ml,https://www.tesco.com/groceries/en-GB/products/313181703,1687616061.205524,"['£2.65', '£0.78/100ml']",2.65,£0.78/100ml
11196,Clif Bar Crunchy Peanut Butter 68G Bar,https://www.tesco.com/groceries/en-GB/products/275096666,1687616061.272877,"['£1.85', '£2.72/100g']",1.85,£2.72/100g
11197,Clif Bar White Chocolate Macadamia Bar Energy Bar 68G,https://www.tesco.com/groceries/en-GB/products/276288841,1687616061.343717,"['£1.85', '£2.72/100g']",1.85,£2.72/100g
11198,Grace Halal Vienna Sausages Hot & Spicy 200G,https://www.tesco.com/groceries/en-GB/products/282511557,1687616061.412021,"['£1.45', '£1.21/100g DR.WT']",1.45,£1.21/100g DR.WT
11199,Jamie Oliver Chilli Garlic Curry Paste 180G,https://www.tesco.com/groceries/en-GB/products/309472486,1687616061.4822662,"['£2.20', '£1.22/100g']",2.2,£1.22/100g
11200,Herdez Classic Taco Seasoning 25G,https://www.tesco.com/groceries/en-GB/products/311421372,1687616061.578697,"['£1.25', '£5.00/100g']",1.25,£5.00/100g
11201,Tesco Chocolate Fudge Cake Kit 502G,https://www.tesco.com/groceries/en-GB/products/271025366,1687616061.648028,"['£2.30', '£4.58/kg']",2.3,£4.58/kg
11202,Kohinoor Chilli Paneer Cooking Sauce 375G,https://www.tesco.com/groceries/en-GB/products/301556930,1687616061.714335,"['£1.95', '£0.52/100g']",1.95,£0.52/100g
11203,Haribo Halal Soft Jelly Bear 1Kg,https://www.tesco.com/groceries/en-GB/products/283816224,1687616061.7810292,"['£6.60', '£0.66/100g']",6.6,£0.66/100g
11204,Tesco Cajun Seasoning 45G,https://www.tesco.com/groceries/en-GB/products/289081921,1687616061.851153,"['£0.90', '£0.20/10g']",0.9,£0.20/10g
11205,Schwartz Roast It Texan Bbq Seasoning 25G,https://www.tesco.com/groceries/en-GB/products/308837702,1687616061.917692,"['£0.95', '£3.80/100g']",0.95,£3.80/100g
11206,Bip Wacky Monkey 12G,https://www.tesco.com/groceries/en-GB/products/305968839,1687616062.0066712,"['£1.10', '£9.17/100g']",1.1,£9.17/100g
11207,Kind Almond & Coconut Bar 40G,https://www.tesco.com/groceries/en-GB/products/307146127,1687616062.0792398,"['£1.30', '£3.25/100g']",1.3,£3.25/100g
11208,Kind Dark Chocolate Orange Almond Bar 40G,https://www.tesco.com/groceries/en-GB/products/308104959,1687616062.168056,"['£1.30', '£3.25/100g']",1.3,£3.25/100g
11209,Dr Wills Tomato Ketchup Sweetened Naturally 500G,https://www.tesco.com/groceries/en-GB/products/309197126,1687616062.263718,"['£3.15', '£0.63/100g']",3.15,£0.63/100g
11210,Tropical Sun Drink Aloe Vera & Blueberry 500Ml,https://www.tesco.com/groceries/en-GB/products/297003485,1687616062.355305,"['£1.10', '£0.22/100ml']",1.1,£0.22/100ml
11211,Mc Donnells Curry Sauce 250G,https://www.tesco.com/groceries/en-GB/products/257219325,1687616062.478424,"['£3.50', '£1.40/100g']",3.5,£1.40/100g
11212,Cofresh Spicy Roasted Balti Cashews 150G,https://www.tesco.com/groceries/en-GB/products/287593595,1687616062.567699,"['£2.00', '£1.33/100g']",2.0,£1.33/100g
11213,Iliada Kalamata Extra Virgin Olive Oil 500Ml,https://www.tesco.com/groceries/en-GB/products/307351673,1687616062.63728,"['£8.00', '£1.60/100ml']",8.0,£1.60/100ml
11214,Liberty Easy Cook Rice 5Kg,https://www.tesco.com/groceries/en-GB/products/272492432,1687616062.7080681,"['£7.00', '£1.40/kg']",7.0,£1.40/kg
11215,Napolina Light And Mild 1 Litre,https://www.tesco.com/groceries/en-GB/products/267241075,1687616062.793172,"['£7.50', '£0.75/100ml']",7.5,£0.75/100ml
11216,Tesco Rectangular Cake Mould 32Cm X 22Cm,https://www.tesco.com/groceries/en-GB/products/309629452,1687616062.906445,"['£4.00', '£4.00/each']",4.0,£4.00/each
11217,Pure Via Baker's Secret Soft Brown Sugar Alternative 300G,https://www.tesco.com/groceries/en-GB/products/308456899,1687616062.975283,"['£5.00', '£16.67/kg']",5.0,£16.67/kg
11218,Belazu Beldi Green Olive Tapenade 160G,https://www.tesco.com/groceries/en-GB/products/301923974,1687616063.051244,"['£3.60', '£2.25/100g']",3.6,£2.25/100g
11219,Pasieka Multiflower Honey 1Kg,https://www.tesco.com/groceries/en-GB/products/297396122,1687616063.118763,"['£8.40', '£0.84/100g']",8.4,£0.84/100g
11220,Schwartz Szechuan Pepper 15G Jar,https://www.tesco.com/groceries/en-GB/products/255585636,1687616063.191872,"['£2.50', '£1.67/10g']",2.5,£1.67/10g
11221,Nando's Peri Wrap Peri Kit Smokey Bbq 261G,https://www.tesco.com/groceries/en-GB/products/308459084,1687616063.2586,"['£3.30', '£1.26/100g']",3.3,£1.26/100g
11222,Island Sun Cornmeal Coarse 1.5Kg,https://www.tesco.com/groceries/en-GB/products/266303459,1687616063.33162,"['£2.30', '£1.53/kg']",2.3,£1.53/kg
11223,Matthews Flour Stone Ground Dark Rye Flour 1.5Kg,https://www.tesco.com/groceries/en-GB/products/309450495,1687616063.399054,"['£2.50', '£1.67/kg']",2.5,£1.67/kg
11224,Kohinoor Extra Flavour Basmati Rice 5Kg,https://www.tesco.com/groceries/en-GB/products/293258644,1687616071.109278,"['£12.15', '£2.43/kg']",12.15,£2.43/kg
11225,Schwartz Hot Curry Powder 85G,https://www.tesco.com/groceries/en-GB/products/256338306,1687616071.1819131,"['£2.15', '£0.25/10g']",2.15,£0.25/10g
11226,Jim Jams Salted Caramel Dark Chocolate Spread 330G,https://www.tesco.com/groceries/en-GB/products/310112097,1687616071.2792802,"['£2.80', '£0.85/100g']",2.8,£0.85/100g
11227,Baxters Crunchy & Tangy Sliced Gherkins 540G,https://www.tesco.com/groceries/en-GB/products/313175763,1687616071.3519208,"['£3.00', '£1.00/100g DR.WT']",3.0,£1.00/100g DR.WT
11228,Patak's Medium Spice Paste 135G,https://www.tesco.com/groceries/en-GB/products/313004460,1687616071.430465,"['£2.35', '£1.74/100g']",2.35,£1.74/100g
11229,Tahira Chicken Sausage With Peri Peri 500G,https://www.tesco.com/groceries/en-GB/products/302471262,1687616071.504928,"['£2.75', '£0.01/kg']",2.75,£0.01/kg
11230,Ghana Best Shito Mild Chilli Sauce 160G,https://www.tesco.com/groceries/en-GB/products/272125465,1687616071.573378,"['£3.30', '£2.06/100g']",3.3,£2.06/100g
11231,Schwartz Fennel Seed 28G Jar,https://www.tesco.com/groceries/en-GB/products/257511059,1687616071.650846,"['£2.00', '£0.71/10g']",2.0,£0.71/10g
11232,Schwartz Signature Onion Gravy 155G,https://www.tesco.com/groceries/en-GB/products/312088856,1687616071.742224,"['£2.75', '£1.77/100g']",2.75,£1.77/100g
11233,Tropical Sun Black Eye Beans 500G,https://www.tesco.com/groceries/en-GB/products/310651884,1687616071.812568,"['£2.00', '£4.00/kg']",2.0,£4.00/kg
11234,Ufc Velvet Coconut Milk Unsweetened 1L,https://www.tesco.com/groceries/en-GB/products/302715856,1687616071.883015,"['£2.80', '£0.28/100ml']",2.8,£0.28/100ml
11235,Regal Baqar Khani 350G,https://www.tesco.com/groceries/en-GB/products/267830651,1687616071.9603572,"['£2.75', '£0.79/100g']",2.75,£0.79/100g
11236,Kallo Organic Stock Paste Vegetable & Mixed Herbs 100G,https://www.tesco.com/groceries/en-GB/products/310104450,1687616072.0296378,"['£2.50', '£2.50/100g']",2.5,£2.50/100g
11237,Whitworths Fusions Watermelon Papaya 80G,https://www.tesco.com/groceries/en-GB/products/312559501,1687616072.1216671,"['£2.30', '£28.75/kg']",2.3,£28.75/kg
11238,Tesco Medium Chapatti Flour 5Kg,https://www.tesco.com/groceries/en-GB/products/272477762,1687616072.1885262,"['£3.30', '£0.66/kg']",3.3,£0.66/kg
11239,Wicked Kitchen Chunky Chocolate Bar 150G,https://www.tesco.com/groceries/en-GB/products/310168713,1687616072.254195,"['£2.20', '£1.47/100g']",2.2,£1.47/100g
11240,T.F/From 5 Sweet Potato & Red Pepper Corn Strips 150G,https://www.tesco.com/groceries/en-GB/products/300884525,1687616072.322443,"['£2.00', '£1.33/100g']",2.0,£1.33/100g
11241,Phd Smart Bar Dark Chocolate Raspberry 64G,https://www.tesco.com/groceries/en-GB/products/299473385,1687616072.390584,"['£2.25', '£3.52/100g']",2.25,£3.52/100g
11242,Tesco Free From 10 Waffle Cones,https://www.tesco.com/groceries/en-GB/products/307758238,1687616072.4860768,"['£2.00', '£0.20/each']",2.0,£0.20/each
11243,Colman's Ultimate Burger Seasoning Mix 56G,https://www.tesco.com/groceries/en-GB/products/308108857,1687616072.554513,"['£1.00', '£1.79/100g']",1.0,£1.79/100g
11244,Tesco Organic Easy Cook Long Grain Rice 500G,https://www.tesco.com/groceries/en-GB/products/250719194,1687616072.622764,"['£1.60', '£3.20/kg']",1.6,£3.20/kg
11245,Cofresh Spicy Chick Peas 325G,https://www.tesco.com/groceries/en-GB/products/287548068,1687616072.722059,"['£1.00', '£0.31/100g']",1.0,£0.31/100g
11246,Emily Vegetable Thins Barbecue Tortilla Chips 23G,https://www.tesco.com/groceries/en-GB/products/312579984,1687616072.7919948,"['£0.90', '£3.91/100g']",0.9,£3.91/100g
11247,Kind Caramel Almond & Sea Salt 40G,https://www.tesco.com/groceries/en-GB/products/290404747,1687616072.907775,"['£1.30', '£3.25/100g']",1.3,£3.25/100g
11248,Cofresh Roasted & Salted Cashew Nuts 150G,https://www.tesco.com/groceries/en-GB/products/287593572,1687616073.013525,"['£2.00', '£13.33/kg']",2.0,£13.33/kg
11249,Osu Apple Cider Vinegar With The Mother & Apple Juice 500Ml,https://www.tesco.com/groceries/en-GB/products/304798114,1687616073.0922399,"['£7.50', '£1.50/100ml']",7.5,£1.50/100ml
11250,Island Sun Easy Cook Rice 5Kg,https://www.tesco.com/groceries/en-GB/products/267315606,1687616073.1608949,"['£7.00', '£1.40/kg']",7.0,£1.40/kg
11251,Tesco Round Loose Base Cake Tin 20Cm,https://www.tesco.com/groceries/en-GB/products/309629439,1687616073.227517,"['£4.50', '£4.50/each']",4.5,£4.50/each
11252,Gran Luchito Chipotle Chilli Paste 100G,https://www.tesco.com/groceries/en-GB/products/301413322,1687616073.299134,"['£4.00', '£4.00/100g']",4.0,£4.00/100g
11253,Naturya Super Food Breakfast Berries 150G,https://www.tesco.com/groceries/en-GB/products/300423041,1687616073.366455,"['£4.80', '£32.00/kg']",4.8,£32.00/kg
11254,Dr Oetker Brookie Cookies Baking Mix 390G,https://www.tesco.com/groceries/en-GB/products/311270394,1687616073.455173,"['£2.75', '£7.05/kg']",2.75,£7.05/kg
11255,The Spice Tailor Punjabi Chickpea Masala 400G,https://www.tesco.com/groceries/en-GB/products/311429487,1687616073.527615,"['£3.75', '£9.38/kg']",3.75,£9.38/kg
11256,Nielsen Massey Almond Extract 60Ml,https://www.tesco.com/groceries/en-GB/products/281184150,1687616073.616796,"['£4.00', '£6.67/100ml']",4.0,£6.67/100ml
11257,Doves Farm Organic White Rye Flour 1Kg,https://www.tesco.com/groceries/en-GB/products/304368779,1687616073.721185,"['£2.40', '£2.40/kg']",2.4,£2.40/kg
11258,Cadbury Chocolate Cookie Mix 265G,https://www.tesco.com/groceries/en-GB/products/304396935,1687616073.789,"['£3.00', '£11.32/kg']",3.0,£11.32/kg
11259,Dr Oetker Melt In The Middle Chocolate Pudding Baking Mix 140G,https://www.tesco.com/groceries/en-GB/products/311672569,1687616073.857457,"['£1.90', '£13.57/kg']",1.9,£13.57/kg
11260,Tesco Ready To Roll Coloured Icing Pink 250G,https://www.tesco.com/groceries/en-GB/products/278585324,1687616073.931844,"['£1.80', '£0.72/100g']",1.8,£0.72/100g
11262,Peppa Pig Muddy Puddle Cupcake Mix 175G,https://www.tesco.com/groceries/en-GB/products/312102754,1687616074.115621,"['£2.25', '£12.86/kg']",2.25,£12.86/kg
11263,Seerys Porter Cake 500G,https://www.tesco.com/groceries/en-GB/products/272228919,1687616074.187101,"['£3.30', '£0.66/100g']",3.3,£0.66/100g
11264,La Festa Classico Hot Chocolate 250G,https://www.tesco.com/groceries/en-GB/products/309168109,1687616074.276376,"['£2.20', '£0.88/100g']",2.2,£0.88/100g
11265,Cake Angels Hey Duggee Chocolate Cup Cake Kit 176G,https://www.tesco.com/groceries/en-GB/products/308111081,1687616074.347748,"['£2.10', '£11.93/kg']",2.1,£11.93/kg
11267,Lowicz Kashkaval Cheese 300G,https://www.tesco.com/groceries/en-GB/products/307742994,1687616074.517519,"['£2.95', '£9.83/kg']",2.95,£9.83/kg
11268,Tesco Ciabatta Bread Mix 500G 500G,https://www.tesco.com/groceries/en-GB/products/311791416,1687616074.5972328,"['£1.20', '£2.40/kg']",1.2,£2.40/kg
11269,Phd Smart Bar White Chocolate Blondie 64G,https://www.tesco.com/groceries/en-GB/products/299804444,1687616074.6751602,"['£2.25', '£3.52/100g']",2.25,£3.52/100g
11270,Tesco Multi Colourd Unicorn Sprinkles 45G,https://www.tesco.com/groceries/en-GB/products/301392005,1687616074.766227,"['£1.15', '£2.56/100g']",1.15,£2.56/100g
11271,Natco Chana Dal 2Kg,https://www.tesco.com/groceries/en-GB/products/254869268,1687616074.835448,"['£3.50', '£1.75/kg']",3.5,£1.75/kg
11272,Rajah Chicken Masala 80G,https://www.tesco.com/groceries/en-GB/products/302287872,1687616081.733925,"['£1.05', '£0.13/10g']",1.05,£0.13/10g
11273,Quorn Chilli Bean Bowl 300G,https://www.tesco.com/groceries/en-GB/products/312226878,1687616081.812921,"['£1.99', '£6.63/kg']",1.99,£6.63/kg
11274,Tropical Sun Jamaican Jerk Seasoning 280G,https://www.tesco.com/groceries/en-GB/products/279818487,1687616081.884769,"['£2.50', '£0.89/100g']",2.5,£0.89/100g
11275,Nature Valley Crunchy Canadian Maple Syrup Bar 42G,https://www.tesco.com/groceries/en-GB/products/267708169,1687616081.958139,"['£0.65', '£1.55/100g']",0.65,£1.55/100g
11276,Tesco Free From Carbonara Sauce 485G,https://www.tesco.com/groceries/en-GB/products/311688545,1687616082.083401,"['£1.20', '£0.25/100g']",1.2,£0.25/100g
11277,Britannia Punjabi Cookies 620G,https://www.tesco.com/groceries/en-GB/products/292943802,1687616082.153124,"['£3.25', '£0.52/100g']",3.25,£0.52/100g
11278,Tesco 6 Cup Muffin Tray,https://www.tesco.com/groceries/en-GB/products/309629481,1687616082.228416,"['£4.00', '£4.00/each']",4.0,£4.00/each
11279,Forest Feast Whole Canadian Cranberries 170G,https://www.tesco.com/groceries/en-GB/products/309755745,1687616082.299802,"['£3.50', '£20.59/kg']",3.5,£20.59/kg
11280,Dr. Wills All Natural Sriracha Hot Sauce 525G,https://www.tesco.com/groceries/en-GB/products/311225754,1687616082.367566,"['£3.90', '£0.74/100g']",3.9,£0.74/100g
11281,Belazu Smoked Chilli Harissa Paste 130G,https://www.tesco.com/groceries/en-GB/products/307756079,1687616082.434786,"['£3.85', '£0.30/10g']",3.85,£0.30/10g
11282,Superfood Bakery Organic Pancake Mix 200G,https://www.tesco.com/groceries/en-GB/products/305039586,1687616082.5078132,"['£3.00', '£15.00/kg']",3.0,£15.00/kg
11283,Sosu Korean Bibimbap Rice Meal Kit 237G,https://www.tesco.com/groceries/en-GB/products/313008317,1687616082.575215,"['£3.70', '£15.61/kg']",3.7,£15.61/kg
11284,Yarden Red Cabbage Mayonnaise 250G,https://www.tesco.com/groceries/en-GB/products/250442416,1687616082.664267,"['£2.65', '£1.06/100g']",2.65,£1.06/100g
11285,Herdez Salsa Casera 240G,https://www.tesco.com/groceries/en-GB/products/311440435,1687616082.7337248,"['£2.65', '£1.10/100g']",2.65,£1.10/100g
11286,Dr Wills Avocado Oil Mayonnaise Sugar Free 175G,https://www.tesco.com/groceries/en-GB/products/309471717,1687616082.800931,"['£3.90', '£2.23/100g']",3.9,£2.23/100g
11287,Kp Nut-Tastic Fruit & Nut Mix 4 X 30G,https://www.tesco.com/groceries/en-GB/products/310657739,1687616082.878325,"['£3.25', '£2.71/100g']",3.25,£2.71/100g
11288,Tesco Finest Chocolate & Brazilian Orange Frosting 400G,https://www.tesco.com/groceries/en-GB/products/306953354,1687616082.945751,"['£2.50', '£0.62/100g']",2.5,£0.62/100g
11289,Lee Kum Kee Chilli Garlic Sauce 190G,https://www.tesco.com/groceries/en-GB/products/276730675,1687616083.012497,"['£2.10', '£1.10/100g']",2.1,£1.10/100g
11290,Yutaka Black Sesame Seeds 100G,https://www.tesco.com/groceries/en-GB/products/296869164,1687616083.08097,"['£2.10', '£2.10/100g']",2.1,£2.10/100g
11291,Simply Cook Kit Creamy Tuscan Sausages Pasta Recipe 40G,https://www.tesco.com/groceries/en-GB/products/310684706,1687616083.157695,"['£2.50', '£62.50/kg']",2.5,£62.50/kg
11292,Tesco Firepit Memphis Inspired Bbq Rub & Glaze Kit 68G,https://www.tesco.com/groceries/en-GB/products/310664241,1687616083.225766,"['£1.60', '£2.35/100g']",1.6,£2.35/100g
11293,Wagamama Firecracker Mayonnaise 240G,https://www.tesco.com/groceries/en-GB/products/311225633,1687616083.292806,"['£2.25', '£0.94/100g']",2.25,£0.94/100g
11294,Cake Angel Disney Frozen 2 Chocolate Cupcakes Kit 176G,https://www.tesco.com/groceries/en-GB/products/304380182,1687616083.3896692,"['£2.10', '£11.93/kg']",2.1,£11.93/kg
11295,Dr. Oetker Chocolate Hearts 40G,https://www.tesco.com/groceries/en-GB/products/276084385,1687616083.456656,"['£1.80', '£4.50/100g']",1.8,£4.50/100g
