var_id,title,sub_id,sub_name,def,notes,vertical,unit,graph
1371,Proportion of young men aged 18-24 who experience sexual violence before the age of 18,27,Social & Culture,,"Source: 2013 Violence Against Children (SktA) Survey, &lt;br/&gt;
National Survey of Child and Youth Life Experiences (SNPHAR) 2018 &lt;br/&gt;
Results of a Visit to KPPPA &lt;br/&gt;
&lt;br/&gt;
Note: (Survey every 5 years), 2013 combined contact and non-contact sexual intercourse",358,,1.0
1375,"Proportion of Adult Women and Girls (Aged 15-64 Years) Experiencing Violence (Physical, Sexual, Or Emotional) By Couples Or Former Couples In The Last 12 Months",27,Social & Culture,,&lt;p&gt;Source: Indonesian National Womens Life Experience Survey (SPHPN) (KemenPPPA and BPS)&lt;/p&gt;,365,,1.0
1378,"Proportion of Adult Women and Girls (Aged 15-64 Years) Experiencing Violence (Physical, Sexual, Or Emotional) By Couples Or Former Couples In The Last 12 Months by Type of Violence",27,Social & Culture,,"Sumber : SPHPN
",367,,1.0
1391,Poporsi Rumah Tangga Yang Memiliki Anak Umur 1-17 Tahun Yang Mengalami Hukuman Fisik Dan/Atau Agresi Psikologis Dari Pengasuh Dalam Setahun Terakhir,27,Social & Culture,,"&lt;p&gt;Source: Susenas Modul Hansos, 2018&lt;br /&gt;&lt;/p&gt;",308,,1.0
1392,Household Poporsi Who Has Child Age 1-17 Years Who Have Physical Sentence And / Or Psychological Aggression From The Caregiver In The Last Year By Region Of Residence,27,Social & Culture,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Sumber: Susenas Modul Hansos, 2020&lt;br /&gt;&lt;/li&gt;&lt;li&gt;Question items were deleted in the Susenas Modul Hansos 2017&lt;/li&gt;&lt;li&gt;Years 2014 revised data&lt;br /&gt;&lt;/li&gt;&lt;/ul&gt;",310,,1.0
1590,Percentage of Central Statistics Agency (BPS) customers who are satisfied with the quality of statistical data.,27,Social & Culture,,&lt;p&gt;Source : Survei Kebutuhan Data&lt;br /&gt;&lt;/p&gt;,1,Percent,1.0
1591,Percentage of Consumers Who Make Statistics BPS Data and Information As Main Reference,27,Social & Culture,,&lt;p&gt;Source : Survei Kebutuhan Data&lt;br /&gt;&lt;/p&gt;,1,Percent,1.0
1592,"Total Metadata of Basic, Sectoral and Special Statistics Activities Available in the System",27,Social & Culture,,&lt;p&gt;Source : BPS&lt;br /&gt;* 2019 temporary numbers&lt;br /&gt;* 2018 revised numbers&lt;br /&gt;&lt;/p&gt;,101,,1.0
1598,Number of Functional Officers of Statistic and Computer Staff at Ministries / Institutions,27,Social & Culture,,,403,People,1.0
1599,Percentage of Ministries / Institutions that already have Statistic and / or Computer Functional Officers,27,Social & Culture,,&lt;p&gt;BPS: Functional statistical reports and computer institutions from Ministries / Institutions&lt;br /&gt;&lt;/p&gt;,404,Percent,1.0
1601,Percentage of Fulfillment of Needs for Statistic and Functional Officials of the Ministry of Institutions Computer,27,Social & Culture,,&lt;p&gt;BPS: Functional statistical reports and computer institutions from Ministries / Institutions&lt;br /&gt;&lt;/p&gt;,405,Percent,1.0
1603,Number of BPS Website External Visitors,27,Social & Culture,,,406,,1.0
1605,Percentage of Satisfied Consumers With BPS Data Access,27,Social & Culture,,&lt;p&gt;Source : Survei Kebutuhan Data&lt;br /&gt;&lt;/p&gt;,1,Percent,1.0
1606,"Percentage of Data Users Who Use BPS Data as The Basis for National Development Planning, Monitoring and Evaluation",27,Social & Culture,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : Survei Kebutuhan Data&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,101,Percent,1.0
1611,Percentage of Budget Plan for Central Government Social Protection Function Expenditures,27,Social & Culture,,"Note: Realization figures for 2013-2017 are based on realizations that have been clarified in accordance with the PMK Budget Classification of Financial Notes and RAPBN &lt;br/&gt;
Source: Financial Note along with the 2019 Draft State Budget, Ministry of Finance",408,Percent,1.0
1756,Psychosocial assistance for victims of social disasters,27,Social & Culture,,&lt;p&gt;Source: Ministry of Social Affairs&lt;br /&gt;&lt;/p&gt;,450,People,1.0
1789,"The Number Of Drug Abuse And Harmful Alcohol Users, Who Access Medical Rehabilitation Services",27,Social & Culture,,,460,,1.0
1790,Number of People Accessing Post Rehabilitation Services,27,Social & Culture,,,461,,1.0
1804,"Number of Deaths, Disappeared, and Hurt Victims Affected",27,Social & Culture,,Source: Indonesia Disaster Data and Information (DIBI) by BNPB and Population Projection,399,People,1.0
1822,Prevalence of Violence Against Girls By Type of Violence,27,Social & Culture,,,365,Percent,1.0
1835,Percentage of Disaggregated SDGs Indicators that are Relevant to The Target,27,Social & Culture,,,454,Percent,1.0
102,Percentage of Illiteracy,28,Education,,"Source: BPS-RI, Susenas 2003-2017&lt;br /&gt;
Increase of Illiteracyin 2010 and 2011 due to:&lt;br /&gt;
1. Differences in calculation methodology of estimation. In 2010, inflate calculation is not based on a 5-year age groups (0-4, 5-9, 10-14, ..) while in 2011, the calculation of inflate by age group 5 years.&lt;br /&gt;
2. Data collection in 2010 made ​​once times a year in July, while in 2011 made ​​quarterly. This affects the calculation of indicators education because the school year beginning in July ended in June next year.&lt;br /&gt;
3. Data for 2011-2017 are estimated using back-casting Inflate result based on Indonesian population projection 2010-2035&lt;br /&gt;",1,Percent,1.0
205,Number of Villages Having Educational Facilities by Province and Educational Level,28,Education,,"1. Data 2005 in Sumatera Utara excluded Regency of Nias and Nias Selatan&lt;br/&gt;
2. Data 2003 and 2005 are included in their main provinces(Kepulauan Riau, Sulawesi Barat, Papua Barat)&lt;br/&gt;
3. Not all villages were enumerated (Papua)&lt;br/&gt;
4. [Based on Village Potential Census, BPS-Statistics Indonesia]&lt;br/&gt;
5. Data cited from Statistical Yearbook of Indonesia

",1,,1.0
301,School Participation Rate ( S P R ),28,Education,,"- Source: BPS-RI, Susenas 2003-2017&lt;br /&gt;
Note:&lt;br /&gt;
** Since 2007 and over GER include non formal education (Package A equal SD/MI, Package B equal SMP/MTs and Package C equal SM/SMK/MA)&lt;br /&gt;
 *** Reduction in the comparison of education indicators in 2010 and 2011 due to:&lt;br /&gt;
1. Differences in calculation methodology of estimation. In 2010, inflate calculation is not based on a 5-year age groups (0-4, 5-9, 10-14, ..) while in 2011, the calculation of inflate by age group 5 years.&lt;br /&gt;
2. Data collection in 2010 made ​​once times a year in July, while in 2011 made ​​quarterly. This affects the calculation of indicators education because the school year beginning in July ended in June next year.&lt;br /&gt;
3. Data for 2011-2017 are estimated using back-casting Inflate result based on Indonesian population projection 2010-2035",1,,1.0
303,Gross Enrollment Ratio ( G E R ),28,Education,,"- Source: BPS-RI, Susenas 2003-2017&lt;br /&gt;
Note:&lt;br /&gt;
** Since 2007 and over GER include non formal education (Package A equal SD/MI, Package B equal SMP/MTs and Package C equal SM/SMK/MA)&lt;br /&gt;
 *** Reduction in the comparison of education indicators in 2010 and 2011 due to:&lt;br /&gt;
1. Differences in calculation methodology of estimation. In 2010, inflate calculation is not based on a 5-year age groups (0-4, 5-9, 10-14, ..) while in 2011, the calculation of inflate by age group 5 years.&lt;br /&gt;
2. Data collection in 2010 made ​​once times a year in July, while in 2011 made ​​quarterly. This affects the calculation of indicators education because the school year beginning in July ended in June next year.&lt;br /&gt;
3. Data for 2011-2017 are estimated using back-casting Inflate result based on Indonesian population projection 2010-2035",1,,1.0
304,Net Enrollment Ratio ( N E R ),28,Education,,"- Source: BPS-RI, Susenas 2003-2017&lt;br /&gt;
Note:&lt;br /&gt;
** Since 2007 and over NER include non formal education (Package A equal SD/MI, Package B equal SMP/MTs and Package C equal SM/SMK/MA)&lt;br /&gt;
 *** Reduction in the comparison of education indicators in 2010 and 2011 due to:&lt;br /&gt;
1. Differences in calculation methodology of estimation. In 2010, inflate calculation is not based on a 5-year age groups (0-4, 5-9, 10-14, ..) while in 2011, the calculation of inflate by age group 5 years.&lt;br /&gt;
2. Data collection in 2010 made ​​once times a year in July, while in 2011 made ​​quarterly. This affects the calculation of indicators education because the school year beginning in July ended in June next year.&lt;br /&gt;
3. Data for 2011-2017 are estimated using back-casting Inflate result based on Indonesian population projection 2010-2035",1,,1.0
1339,Rough Participation Rate (APK) of Senior High School by Sex,28,Education,,Source: Education Statistics 2016,217,,1.0
1342,Rough Participation Rate (APK) of Senior High School by Area of Residence,28,Education,,Source: Education Statistics 2016,310,,1.0
1343,Rough Participation Rate (APK) of Senior High School by Revenue Group,28,Education,,"&lt;ul&gt;&lt;li&gt; The Revenue Group is approached using the Expenditure group&lt;/li&gt;
&lt;li&gt;Source: Education Statistics 2016&lt;/li&gt;
&lt;/ul&gt;",342,,1.0
1417,Proportion of Grade 4 Elementary Children Achieving Minimum Standards in Reading and Mathematics,28,Education,,"Source :	http://puspendik.kemdikbud.go.id/inap-sd/kategori
accessed on November 27, 2017",374,,1.0
1419,Percentage of SD / MI accredited minimum B and Percentage of SMP / MTS accredited minimum B,28,Education,,"Source : Kemendikbud 
",302,,1.0
1421,Accreditation Results by Level of School and Accreditation Rank,28,Education,,"Source: bansm.or.id/akreditasi/rekapitulasi	accessed on Pada Rabu, 8 November 2017
",375,,1.0
1423,Rough Participation Rate (APK) SD / MI / equivalent by Area of Residence,28,Education,,"Source:
2015: bps.go.id
2016: Potret Pendidikan Indonesia Statistik Pendidikan 2016
",310,,1.0
1424,Rough Participation Rate (APK) Elementary School (SD/MI/Equivalent) by Sex,28,Education,,"Source:
2015: bps.go.id
2016: Potret Pendidikan Indonesia Statistik Pendidikan 2016
",217,,1.0
1425,Rough Participation Rate (APK) SD / MI / equivalent by Expenditure Groups,28,Education,,"Source:
2015: bps.go.id
2016: Potret Pendidikan Indonesia Statistik Pendidikan 2016
",342,,1.0
1426,Rough Participation Rate (APK) of SMP / MTS / equivalent by Area of Residence,28,Education,,"Source:
2015: bps.go.id
2016: Potret Pendidikan Indonesia Statistik Pendidikan 2016
",310,,1.0
1427,Rough Participation Rate (APK) SMP / MTS / equivalent by Sex,28,Education,,"Source:
2015: bps.go.id
2016: Potret Pendidikan Indonesia Statistik Pendidikan 2016
",217,,1.0
1428,Rough Participation Rate (APK) of SMP / MTS / equivalent by Expenditure Groups,28,Education,,"Source:
2015: bps.go.id
2016: Potret Pendidikan Indonesia Statistik Pendidikan 2016
",342,,1.0
1429,Average School Life Age ≥ 15 Years by Province,28,Education,,"Source: Susenas
",1,,1.0
1430,Average School Life Duration ≥ 15 Years by Area of Residence,28,Education,,"Source: Susenas
",310,,1.0
1431,Average School Duration of Population Age ≥ 15 Years by Sex,28,Education,,"Source: Susenas
",217,,1.0
1432,Average School Duration Population Age ≥ 15 Years by Expenditure Group,28,Education,,"Source: Susenas
",342,,1.0
1439,Rough Participation Rate of Early childhood education programs by Province,28,Education,,Source: BPS,1,,1.0
1440,Rough Participation Rate of Early childhood education programs by Area,28,Education,,&lt;p&gt;Source: BPS&lt;br /&gt;&lt;/p&gt;,310,,1.0
1441,Rough Participation Rate of Early childhood education programs by Sex,28,Education,,Source: BPS,301,,1.0
1442,Rough Participation Rate of Early childhood education programs by Expenditure Groups,28,Education,,Source: BPS,342,,1.0
1443,Rough Participation Rate of University by Province,28,Education,,Source: BPS,1,,1.0
1444,Rough Participation Rate of University by Groups of Expenditure,28,Education,,Source: BPS,342,,1.0
1445,Rough Participation Rate of University by Area,28,Education,,"Source: BPS
",310,,1.0
1446,Rough Participation Rate of University by Sex,28,Education,,Source: BPS,301,,1.0
1447,Proportion of Adolescents And Adults Aged 15-59 Years With The Information and Computer Technology Skills (ICT) by Province,28,Education,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : BPS&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,1,Percent,1.0
1448,Proportion of Adolescents And Adults Aged 15-59 Years With The Information and Computer Technology Skills (ICT) by Group of Expenditure,28,Education,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : BPS&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,342,Percent,1.0
1449,Proportion of Adolescents And Adults Aged 15-59 Years With The Information and Computer Technology Skills (ICT) by Area,28,Education,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : BPS&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,310,Percent,1.0
1450,Proportion of Adolescents And Adults Aged 15-59 Years With The Information and Computer Technology Skills (ICT) by Sex,28,Education,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : BPS&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,301,Percent,1.0
1451,Proportion of Adolescents And Adults Aged 15-24 Years With The Information and Computer Technology Skills (ICT) by Province,28,Education,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Data Source : SUSENAS KOR, BPS&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,Percent,1.0
1452,Proportion of Adolescents And Adults Aged 15-24 Years With The Information and Computer Technology Skills (ICT) by Group of Expenditure,28,Education,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : SUSENAS KOR, BPS&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",342,Percent,1.0
1453,Proportion of Adolescents And Adults Aged 15-24 Years With The Information and Computer Technology Skills (ICT) by Area,28,Education,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source: BPS&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,361,Percent,1.0
1454,Proportion of Adolescents And Adults Aged 15-24 Years With The Information and Computer Technology Skills (ICT) by Sex,28,Education,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source: BPS&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,301,Percent,1.0
1455,Ratio of Pure Participation Participation (APM) Female / Male by Province,28,Education,,Source: BPS,1,,1.0
1456,Ratio of Pure Participation Participation (APM) Female / Male by Area,28,Education,,&lt;p&gt;Source: BPS&lt;br /&gt;&lt;/p&gt;,361,,1.0
1457,Ratio of Crude Participation Rate (APK) Female / Male in University Level by Group of Expenditure,28,Education,,Source: BPS,342,,1.0
1458,Literacy Rate of Population above 15 Years Old by Province,28,Education,,Source: BPS,1,Percent,1.0
1459,Literacy Rate of Population above 15 Years Old by Group of Income,28,Education,,"Source: Statistik Kesejahteraan Rakyat, BPS",342,Percent,1.0
1460,Literacy Rate of Population above 15 Years Old by Sex,28,Education,,"Source: Statistik Kesejahteraan Rakyat, BPS",301,Percent,1.0
1461,Literacy Rate of Population above 15 Years Old by Area,28,Education,,Source: BPS,361,,1.0
1462,Literacy Rate of Population Age 15-24 Years by Province,28,Education,,"&lt;p&gt;Source: Statistik Kesejahteraan Rakyat, BPS&lt;br /&gt;&lt;/p&gt;",1,,1.0
1463,Literacy Rate of Population Age 15-24 Years by Area,28,Education,,"Source: Statistik Kesejahteraan Rakyat, BPS",361,,1.0
1464,Literacy Rate of Population Age 15-24 Years by Sex,28,Education,,"Source: Statistik Kesejahteraan Rakyat, BPS",313,,1.0
1465,Literacy Rate of Population Age 15-24 Years by Group of Income,28,Education,,"Source: Statistik Kesejahteraan Rakyat, BPS",342,,1.0
1466,Literacy Rate of Population Age 15-59 Years by Province,28,Education,,Source : BPS,1,,1.0
1467,Literacy Rate of Population Age 15-59 Years by Area,28,Education,,Source : BPS,361,,1.0
1468,Literacy Rate of Population Age 15-59 Years by Sex,28,Education,,Source : BPS,301,,1.0
1469,Literacy Rate of Population Age 15-59 Years by Group of Income,28,Education,,Source : BPS,342,,1.0
1526,Ratio of Crude Participation Rate (APK) Female / Male in University Level by Living Area,28,Education,Sumber: BPS,Sumber: BPS,361,,1.0
1527,Ratio of Crude Participation Rate (APK) Female / Male in University Level by Province,28,Education,,Source: BPS,1,,1.0
1607,Ratio of Pure Participation Rate (APM) for Women / Men by Expenditure Group,28,Education,,"Source : Susenas
",342,,1.0
1608,Ratio of Pure Participation Participation (APM) Female / Male by Revenue Group (Expenditures),28,Education,,Source: Susenas,407,,1.0
1794,Proportion of Schools with Electricity Access,28,Education,,"&lt;p&gt;Source: Core Education Data (Dapodik), Ministry of Education and Culture&lt;br /&gt;&lt;/p&gt;",511,,1.0
1796,Proportion of Schools with Computer Access,28,Education,,"&lt;p&gt;Source: Core Education Data (Dapodik), Ministry of Education and Culture&lt;br /&gt;&lt;/p&gt;",511,,1.0
1797,Proportion of Schools with Access to Proper Water Source Facilities,28,Education,,"Source: Core Education Data (Dapodik), Ministry of Education and Culture",511,,1.0
1798,Proportion of Schools with Separate Toilet Facilities Access,28,Education,,"&lt;p&gt;Source: Core Education Data (Dapodik), Ministry of Education and Culture&lt;br /&gt;&lt;/p&gt;",511,,1.0
1799,"Percentage of Teachers with Kindergarten, Elementary, Middle School, High School, and SLB Certified Educators, Percentage of Teachers with Minimum S1 Qualifications at the Educational Level Unit",28,Education,,"&lt;p&gt;Source: Kementerian Pendidikan dan Kebudayaan&lt;/p&gt;&lt;p&gt;2012: TA 2012/2013
&lt;br /&gt;2013: TA 2013/2014&lt;br /&gt;2014: TA 2014/2015&lt;br /&gt;2015: TA 2015/2016&lt;br /&gt;2016: TA 2016/2017&lt;br /&gt;2017: TA 2017/2018&lt;br /&gt;2018: TA 2018/2019&lt;/p&gt;",462,Percent,1.0
1980,Education Completion Rate According to Education Level and Province,28,Education,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Data Source: Susenas KOR&lt;br /&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,1,,1.0
